content,label
"Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself!
 Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself! Go fuck yourself!",1
Simon Mills is pretty gay. It regularly takes it in the anus.,1
It's called shunneling not unconditionally IDIOTS GROW A BRAIN!,1
"Ark Thompson 

Who the fuck deleted this?!I need fucking research for my stories you fucking douche(Who ever did it)",0
"stop changing it back  

Fuck Off you little prick, stop changing it back that is the reason why we lost!!!",0
Dejaun Butler is gay and loves men.,0
"image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!
image:scrotum.jpgSuck my balls!",0
"Hey Fuck u bitch...i dont suck nuts \, linkin park does!",0
"cheshire 

get a life dude, like this is a real trustworthy website, it is run by losers like you-not surprised your a geek,you paid for your wife and u live in toronto",0
"Laara 

On the other hand, i think everyone should lick my pussy....",1
"""

 I Know What Your """"World Wide Conspiracy"""" you are involved in is Ian as you speak about on your user page. 

You are a member of the Chruch of Satan and part of a World Wide Masonic conspiracy for a holocaust of Christians.

You were quick to remove the Truth about the colors of the Church of Satan Logo of the Red and Purple being the colors the Whore of Babylon is said to be clothed in in Revelation. A dead give away that you are not a Christian as you claim you are.

IAN THOMSON IS SATANIST = 777 in multiples of 3

TRIPLE SEVEN IS GOD WORD = 777 in multiples of 3

THE ALPHANUMERICS FROM YAH = 777 in multiples of 3

SATANISTS HATE YEHOVAH = 777 in multiples of 3

FREEMASONS HATE YEHOVAH GOD = 777 in multiples of 3

YEHOVAH LOVES YESHUWA = 777 in multiples of 3

YESHUWA LOVES YEHOVAH = 777 in multiples of 3

YEHOVAH IS TRULY GREAT = 777 in multiples of 3

YEHOVAH GOD IS VERY GREAT = 777 in multiples of 3

YEHOVAH IS YESHUWA'S GOD = 777 in multiples of 3

YESHUWA FIRST CREATION = 777 in multiples of 3

CHRISTIAN RELIGION IS GOOD = 777 in multiples of 3

YEHOVAH FAVORED SAM A MOSER = 777 in multiples of 3

A=3 B=6 C=9 D=12 E=15 F=18 and so on all the way to Z in multiples of 3.

I am Sam A Moser. See this link:  http://groups.google.com/group/alt.support.depression.manic/browse_thread/thread/3c3f7a279fba92cd
I love YEHOVAH God.""",0
